commit,p50,p95,p99
08912cd7494293dd875e84c1ffd46227eaa3114a,167,196,210
08912cd7494293dd875e84c1ffd46227eaa3114a,174,209,224
6862a07113320ede42afdd82e7cacc457128c847,160,181,187
39875579f614f1300c8e802e2df1fa0560c2e69b,167,181,185
2b80ba7ff5121040d6ffc330365030129469c28e,163,188,200
2ac6c5570afdae1c6c339285a1c8b70d6fe95418,167,183,194
4ce1fdbfb61bb4aaa7093c980dbbad70b7ea4d9b,165,184,198
75f084fbc915063da5eaade2b9a842559be60374,170,187,194
962c0fd3978fbf4608eba1527586261225cb92c2,167,191,198
e215e2153a155888a73eae140014732f3f630195,176,203,220
2d9a08541093cb903add335f69fdad40de081d25,169,192,239
3f4b02dfa92669232ce98a766fde7a33d417449e,168,186,191
41d84350553d0471ffca2c388f8848aa114d71ec,175,195,219
262249f789d590693c142ffcbcd0f81c13840fbd,173,195,207
0596de51908a69c1d74d5a61fe63b9068f6065fa,177,196,202
10b0dac7b19bf52918b7058ccf117e14bd910727,175,189,194
2a4f94a2ab760a8a1955f611905a6776b1efac9b,168,190,205
9a9903071def858da758bc7a5de6b2ae3e566530,170,196,235
caec380f863d65a1075db32d60c08372df457898,168,188,207
96ca6b58f1450e2c9456b731c5708732bdc7415c,166,191,203
264acf671ecf7e8f7fe38aa436e39b538978a645,166,183,205
f260b08c680699412ed2ad4fe59f695ed0502b19,170,186,194
52d31b69789bbcd12f08f6e51f9b6382b1510c46,169,185,193
e795ad51397c425cb86e06c31f47fe9985a5723a,169,187,195
bab4b9d22ea7747487b04eb436cff1031214ad38,168,188,199
1089ef15238df99cd8c217271ca1753e8828a65c,171,188,196
6f8051c4d42f38684648abadfc2cf21ba64857f1,164,183,201
38c00a1cfe96d0df5fecaedc0ebfbbe1e53179e4,167,186,198
36ad050f0f399c239ea442d3bc4c0fc6a759c565,171,189,194
0d7b05096421f9c3fcc527961e1c1e5a6176790d,168,196,207
afd330beb6a6bad45b77fd433cc44e0e093eaadd,168,190,222
a0a9d31173a50c018d253ab7ea155219144ed57a,170,190,197
381fed1fe7a357c84b6c95ad427a8ee0e4057c87,171,188,201
ced91113188df57dfbe3b57b0fc8184011568615,169,192,209
cf54ec24ec2a63ae68be83b53dd437e738c664d1,166,187,217
37cc13d8277983ac74509f2226be19e39f23274e,185,232,250
23f87f4a313da2c6d42a49e8d00fe7d253323c89,169,183,190
623a76c0ea3ee7708d8108364cc5cd006a2dfb81,171,191,201
